iso3,total_population,population_density,urbanization_rate,population_growth_pct,literacy_rate_unesco,life_expectancy,gdp_total_usd,gdp_per_capita_ppp,real_gdp_growth_pct,inflation_pct_wb,unemployment_rate,military_expenditure_pct_gdp,military_expenditure_constusd,wgi_gov_effectiveness,Corruption_Perception_Index_2024_iso3
ISR,-0.1933563000374586,-0.14849458553518025,1.2928435924525867,0.6092636635826779,0.2580697960827666,1.3286753081766065,0.010322036438566455,0.9200211561231192,-0.1240157225890713,0.21976979871941055,0.6616308122231549,1.2422102327090077,-0.06819945442893377,1.2205807607735308,1.0813140255073173
ITA,0.15306961563282231,-0.07137410613210218,0.40288896943407176,-0.7128264100768105,0.2580697960827666,1.3996977572676608,0.7853602881076132,1.0554001953797372,-0.3981385833279187,0.3246925665908393,-0.048073256590683844,-0.14378800066529437,-0.06819945452121585,0.6692042854710278,0.5610114425053556
JAM,-0.2420223379099072,-0.026155231465895688,-0.21915440602472921,-0.6769788924365099,0.2580697960827666,-0.3194606661145663,-0.2039721314067963,-0.6214946756550939,-0.15943670637402432,0.10212129425501257,0.32223264260021933,-0.2862216944220366,-0.06819945451767989,0.4589589517854662,0.040708859503394076
JOR,-0.18151759684511104,-0.12395757139685999,1.2572982567120836,0.325715363709274,0.4886878634649691,0.5716995181687489,-0.19029368430565607,-0.6587619666843862,-0.08345995137178311,0.2692957574711814,-2.242522055916385,1.088348648270673,-0.0681994545631492,0.43720971340487846,0.30086015100437485
JPN,0.6140843712808819,0.03244715273505923,1.2582785237648797,-0.9986583279111144,0.2580697960827666,1.4476979535374073,1.6107964690881555,0.7658846463819481,-0.24221847797912,0.23645116136261973,0.7764588961244017,-0.2967832269237171,-0.06819944509578124,1.7219746277929324,1.4455258336086902
KAZ,-0.11896214311658623,-0.21017279600010325,-0.18501554040345475,0.23229927887227664,0.2580697960827666,0.09172500376075088,-0.09850550580837122,0.35809163887618434,0.3012978844340431,0.1300277284495806,0.34003392988303616,-0.5641563691769026,-0.06819945380580217,0.19017477686627401,-0.16741217369739056
KEN,0.12735710221901603,-0.14667290649999076,-1.4064709084934703,0.5595471917252433,-0.492046559891416,-1.421348230990843,-0.16554599091471234,-0.8064145927854819,0.37372578739688417,0.14845657121779196,0.21483806327861024,-0.4051696781489437,-0.06819945437892082,-0.2746121289300366,-0.5836542400989598
KGZ,-0.21204964103541157,-0.18926242814071745,-1.0535321491803953,0.42495220844845105,0.2580697960827666,-0.2111737329859301,-0.2063292208169615,-0.7775167074765321,0.4683402487067595,-0.16626294920231946,0.6344398349450061,0.6090744770932905,-0.06819945451060769,-0.8804622468769072,-0.9478660482003329
KHM,-0.139410055587533,-0.1451374145592513,-1.5748211197344615,0.11816514604731647,-0.41921963930745504,-0.43354605040087457,-0.1940366959712092,-0.7659822409999814,0.2790656329493417,0.2671553441144833,1.225012211943071,0.036910148203362636,-0.06819945086899731,-0.2769535952410715,-1.1559870814011175
KIR,-0.2610703306745549,-0.09917631025224888,-0.20278820827370628,0.297386266814319,0.2580697960827666,-1.0236671195513904,-0.21227358967386856,-0.9062161355743206,0.1463274005787216,-0.09239011037619826,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-0.06097633892535095,-0.16741217369739056
KNA,-0.26167381421486635,-0.08575635895730048,-1.3393013052236473,-0.6251045684352845,0.2580697960827666,-0.22577279196576036,-0.21193696739116247,0.185791487216448,-0.14595014391394637,0.19532045818625285,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,0.4312219341152178,-0.16741217369739056
KOR,0.10184221327100591,0.1669226337717844,0.8070573373323803,-0.6423703233226232,0.2580697960827666,1.3616132555811506,0.5303220937568283,0.853021457380267,-0.293422472785229,0.25739365369187084,0.7684385359200556,0.3066552358197938,-0.06819937024626094,1.4882935959953685,-0.16741217369739056
KWT,-0.22785460280740913,-0.029478058473223833,1.5974083037255289,2.8335767708838526,0.2580697960827666,1.3276459973202173,-0.1414074699109711,0.8297875286779256,-1.0873579482532219,0.2284109932546745,0.8584230650419867,1.0847451843717475,-0.0681994545622825,0.046457940825151346,0.1447693761037864
LAO,-0.2080726456665703,-0.1918744600123316,-1.0345234924174886,0.18702601143289888,-0.11658401083678469,-0.6732519626374613,-0.20552461003024167,-0.6985053948113836,0.08612731475521739,-0.7881808431557727,1.0395658345352654,-0.1577769425699707,-0.0681994544990736,-0.6251200838329165,-0.16741217369739056
LBN,-0.22138105769496033,0.19011247852506952,1.1469969031192522,-0.3735662519589083,0.2580697960827666,0.5721215356198696,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,-10.747629845713258,0.26726383241921353,2.584942339544252,-0.06819942650992825,-1.5921141177875582,-1.1039568231009214
LBR,-0.2233543613451355,-0.17523455081807063,-0.3815803946423031,0.6989132607156947,0.2580697960827666,-1.6299655243282007,-0.21055607555103154,-0.9695751176298428,0.2351662757545708,-0.13315925496609138,0.7140565813637582,0.11484464033365069,-0.06819945456544138,-1.3599191904058365,-0.8438055315999405
LBY,-0.21060088512087086,-0.21256791003831912,0.8134503833288732,0.01947287806326909,0.2580697960827666,-0.6204997812473677,-0.1928395258891726,-0.5337429003724593,1.1045529522475697,0.26722118219694396,-2.363609933147853,-0.1577769425699707,-0.0681994544990736,-1.649391812262024,-1.5722291478026869
LCA,-0.260741366992616,-0.0038130783511941286,-1.8475058416382235,-0.5136714201889268,0.2580697960827666,-0.14812158095954153,-0.21134087990953904,-0.09533857567442083,-0.15784615514836428,0.16951899199087891,-0.8598902041037577,-0.1577769425699707,-0.0681994544990736,0.11486687997257526,0.8211627340063364
LIE,-0.26172241823828274,-0.03722530905689537,-2.0416413383984047,-0.12361471771420934,0.2580697960827666,1.5602702508648318,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,1.7184192204647808,-0.16741217369739056
LKA,-0.10695258707238278,0.043491987225895964,-1.8458436496791355,-1.102072716273948,0.24593187309203834,0.5251369260617611,-0.17581507518041034,-0.5116174502678952,-0.8740785367420629,0.3956274705946154,0.3005189844860141,-0.13099913167984104,-0.06819945405255913,-0.22164867024290444,-0.5836542400989598
LSO,-0.24573950438750006,-0.16113768723071625,-1.368325734047727,0.0046773911053070195,-0.5624454019889045,-2.3035053763169167,-0.21147625270024342,-0.9302941997040913,-0.2187672677384414,0.06727513110278802,-1.8808233725545358,-0.1697481812352269,-0.06819945456464854,-0.9453463086638672,-0.323502948597979
LTU,-0.24179860320512753,-0.18285930290646274,0.2631369839507277,0.19236731985826827,0.8795251561318869,0.45547659833733656,-0.17779545317177556,0.8064127640401688,-0.45459890259800484,0.33809020081513114,-0.19009231777007937,0.2706697170952592,-0.0681994545627987,1.1222940389308127,-0.16741217369739056
LUX,-0.25731386163836273,-0.03227391711057945,1.2597702344973947,0.5829268952718174,0.2580697960827666,1.3516632506360364,-0.1752088000134749,4.008069928665724,-0.6830623552747639,0.27099093803843993,0.11683317395233328,-0.46370793713488756,-0.06819945456466582,2.013948077624805,1.9658284166106519
LVA,-0.24879327660396638,-0.19371708538886065,0.26215671689793224,-0.7563181687425763,0.8843800783840101,0.27122995504315134,-0.19407476722869133,0.46570330924417064,-0.2378055437382731,0.3104513585247937,-0.03672738117965779,0.10332666987799649,-0.06819945456418879,0.7574563274260392,0.8211627340063364
MAC,-0.25722682750841763,-0.14849458553518025,1.5974083037255289,-0.5517003021534774,0.6594262927494332,1.3266166864638302,-0.192533121440617,3.1773770181347873,11.416577073030723,0.3501168116678238,0.8011068323621482,-0.1577769425699707,-0.0681994544990736,1.1634143918926672,-0.16741217369739056
MAF,-0.261809206111595,0.2015741848757799,0.08306618838283189,-3.7234479125834965,0.2580697960827666,0.9107202039024191,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-0.022785419396623555,-0.16741217369739056
MAR,0.003338758046881325,-0.15511214276298302,0.11085462831425627,-0.046626096724827724,-0.939526670034522,0.219877636417752,-0.14977120993857124,-0.6785798963693566,0.03173722175040558,0.3245476768165581,-0.47158739908846803,0.6153393959312581,-0.06819945449470981,0.0016164645470554666,-0.323502948597979
MCO,-0.26172870833627554,13.279359494568197,1.5974083037255289,-0.6507479842454446,0.2580697960827666,1.7755746337325413,-0.20806038829933857,-0.31752615172273924,0.29230265989605625,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,2.1261557881715745,-0.16741217369739056
MDA,-0.2447100742673384,-0.15194633485516887,-0.81605180056399,-2.4843509460387923,0.860913591898048,-0.3589896340362107,-0.20522268243400552,-0.39822753335330374,-0.3845371373471426,0.1390128771207782,0.9973122295562716,-0.5392791778752056,-0.06819945456320638,-0.13153630688701234,-0.011321398796802079
MDG,-0.04251122265472148,-0.17774137521437633,-0.9361132043781347,0.861719716570336,-0.9290068486743669,-1.4233176457627403,-0.2055476107929753,-0.9685163322348309,0.09475731053466922,-0.12209861264113196,0.6886261709597342,-0.49585697645435695,-0.06819945395492345,-1.0167224362277638,-0.8958357899001368
MDV,-0.25830195582372834,1.046495745348558,-0.8758054704778809,-0.46442569547260776,0.7201152903426659,1.0256496230909689,-0.20953665946309086,-0.14014004931980095,0.24194001257430955,0.3037183563560054,0.3709416594510037,-0.1577769425699707,-0.0681994544990736,-0.09337829106748682,-0.27147269029778287
MEX,0.650833663716088,-0.1677398629324581,0.8124274959694343,-0.14109828212169065,0.2580697960827666,0.1855535503932644,0.5634173490806389,-0.13816593270960972,-0.0005721005281592825,0.13677585839676476,0.7475073519721283,-0.49810743997052176,-0.06819945428226704,-0.16601141374548314,-0.8958357899001368
MHL,-0.2617296159678651,-0.05469359746183233,0.6967559837395484,-2.689937219615828,0.2580697960827666,-0.9572697072417266,-0.21228222275292224,-0.7621257489388956,-1.1341386250773542,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,0.11088450670236709,-0.16741217369739056
MKD,-0.2491424614734123,-0.16306699107348713,-0.12960914176717936,-0.8255459295208015,0.2580697960827666,0.22031337801362386,-0.2055590982332808,-0.15259892771575756,-0.17966365259642542,0.19870564998059634,-1.3467847540700324,-0.10899545538308997,-0.06819945454502693,-0.014277055298108694,-0.16741217369739056
MLI,-0.09476550813952571,-0.20187397831823775,-0.6960330170564883,1.1846666149438152,0.2580697960827666,-1.8724848862389243,-0.20343510818547775,-0.9383661161222044,0.2308796219959718,0.21294265662237064,0.6792364809644023,0.6859159759288845,-0.06819945392420254,-1.1362387642535208,-0.8438055315999405
MLT,-0.2581137242894986,0.9843354573483899,1.3817921724171307,1.7798872570375401,0.4838329412128366,1.372592571382664,-0.20271231547391738,1.2585403664519133,0.6823672229385949,0.11809857821527885,0.7490723003046836,-0.534811126030145,-0.06819945456535102,0.4486859982239283,0.1447693761037864
MMR,0.11887739578566905,-0.15603446874710405,-1.2959990736740656,-0.2504098035211195,0.2580697960827666,-0.9651473663293135,-0.1834466191474545,-0.8192092535617788,-0.3567012009883868,0.20706469766345553,0.6847138001283459,0.6713140757499529,-0.06819944751736977,-1.7700339434178032,-1.4161383729020984
MNE,-0.2576674369117768,-0.18238362172186534,0.25495388507521594,-0.7972046492407843,0.8107444156649704,0.5398800885614857,-0.20912917863662034,0.08516875909220006,0.4979400081674286,0.20639292855791982,-1.4803922179619429,-0.13315792628277512,-0.06819945456534869,0.2936208402905496,0.1447693761037864
MNG,-0.23750979768779978,-0.21394107458179235,0.27997200507482667,0.17347206855838254,0.2580697960827666,-0.22894650043964104,-0.20358109946989866,-0.3834771063201642,0.670229040285181,0.032232956231222694,0.21679424869430436,-0.5188294847801941,-0.06819945404339388,-0.44789917996119505,-0.5316239817987637
MNP,-0.26168517719949536,-0.14317221452028409,1.2596849938841077,-1.9843388610093151,0.2580697960827666,0.7115279669734258,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-0.022785419396623555,-0.16741217369739056
MOZ,-0.025349049112460966,-0.18553478170324517,-1.0129576172559844,1.171783530364149,0.2580697960827666,-1.4262717679205856,-0.20330830360576235,-0.9738000163479491,0.35481717399655927,0.015946708535099316,0.5878826220514853,-0.09668118002861316,-0.06819945453314588,-0.7008100473961065,-0.9478660482003329
MRT,-0.22666538731206126,-0.21211648458975757,-0.20547328759223357,1.1799518872058756,-1.7802715339706028,-0.7407747548167819,-0.2077757720215199,-0.7833123912425471,0.5248680780604874,0.12517920232476987,-0.7513219135327319,0.20829110179338858,-0.06819945455193505,-0.7492779510417894,-0.6877147566993521
MUS,-0.2531302358468676,0.24116823609259072,-0.9228582890120719,-0.7653260362063199,0.2580697960827666,-0.04751330681959558,-0.20604437122683517,0.03254584245753969,0.5965376897453116,0.1679098898855882,0.20662208453269484,-0.6863702592943492,-0.06819945456411947,0.7714660075698505,-0.16741217369739056
MWI,-0.11351369400756132,-0.05793250585020422,-1.8855231551640375,0.9306890017728423,-1.6896424086482973,-0.8998753338893045,-0.2068823050689105,-0.9683105923703805,-0.20830793724530736,-1.2428671379982348,0.29093367594911285,-0.36593773016454506,-0.06819945436759232,-0.8482450506284136,-0.16741217369739056
MYS,-0.014857545599275955,-0.13924797599569944,0.6902776971297684,0.08714518947991848,0.5696065269226127,0.4089414545198469,-0.03907088564364777,0.28221337740279834,0.05590975395741833,0.28189610099449525,0.5293926781222301,-0.3962617764351319,-0.06819945454159887,0.9419684733733271,0.352890409304571
NAM,-0.24115474764883996,-0.21299817409269278,-0.325364210179805,0.891658286120476,0.26616153895644923,-0.8953738144106816,-0.20703889937002884,-0.6289502572004254,0.15195089856066302,0.16105589246690466,-2.4678746158043516,0.2795814715694006,-0.06819945455709495,0.07055932447046917,0.30086015100437485
NCL,-0.2599633015714373,-0.20418714824000508,0.43468371818996504,-0.09063268390589303,0.2580697960827666,0.7056197226577351,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,-0.9033175203321678,-0.1577769425699707,-0.0681994544990736,-0.022785419396623555,-0.16741217369739056
NER,-0.07794449150048095,-0.20109845271973711,-1.9377756511087099,1.3870714416505656,-4.115584210747032,-1.7678245583609784,-0.20510138169729597,-0.9661051753058473,-0.11178326343673337,-0.08176023528452052,1.2083846359096706,0.029610934194865303,-0.0681994542944302,-0.6226820533329545,-0.4795937234985675
NGA,1.3413596785545336,-0.03853847229820732,-0.3510642550857082,0.6323560259265332,-2.0881232405323553,-2.7132843213551636,-0.054620319225598055,-0.8100233497003699,-0.05455325497051011,-0.8650070469572062,0.6931253974158308,-0.44194626879189247,-0.06819945190591939,-0.8362752120934036,-0.8958357899001368
NIC,-0.21399251440167302,-0.17513019837810598,-0.11383962830916257,0.17397003044882925,0.2580697960827666,0.1683915073810206,-0.2046633956190525,-0.7340266734876988,0.2169694606971977,0.1416757879871742,0.3830700090283075,-0.5395369691691793,-0.0681994545608465,-1.0808748858954251,-1.5201988895024907
NLD,-0.13622112365916322,0.16424085676505518,1.3066951921116556,-0.06669216408961133,0.2580697960827666,1.1485459083079996,0.28816994578886984,1.7967371879475722,-0.49713066393421873,0.20585061865311644,0.5737980870584873,-0.17113000769228504,-0.06819945454477383,1.7160586258335189,1.8097376417100635
NOR,-0.22316746663262685,-0.20471156900752452,0.9152702958996908,0.02668981793235834,0.2580697960827666,1.317009785137495,-0.0019497861861666568,2.6146936275418193,-0.4327715845159345,0.21601259311451093,0.5012236081362343,-0.14322851779241927,-0.06819945444218495,1.8960249972105263,1.9658284166106519
NPL,-0.05307435166854038,-0.06578741601630987,-1.731109784195402,-0.7354547221672337,-1.4412221365277489,-0.47771721028484737,-0.19465573333963568,-0.8394470073191019,-0.19876152942849282,0.01656048703842922,-0.8164628878753473,-0.34136379526014,-0.06819945449105866,-0.7948930902219388,-0.4795937234985675
NRU,-0.26191924764695,0.21071241587386527,1.5974083037255289,-0.29694266646173323,0.2580697960827666,-1.6375618384483737,-0.21232781005061427,-0.5343569364145372,-0.41512786711994126,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-0.031293783495138415,-0.16741217369739056
NZL,-0.2252535698924447,-0.20149467171245067,1.0427050127631243,0.6008043348128697,0.2580697960827666,1.301913225910415,-0.10304403492465375,0.8977159761357857,-0.3924715584133825,0.22719265699122115,0.32536253926533,-0.2887293630006053,-0.06819945455883827,1.6174556408955911,2.069888933211044
OMN,-0.2264766280850469,-0.2044930826463617,1.1030127466633783,3.4258130097288584,0.6505251903802562,0.8835704145469846,-0.16521108431489423,0.5028785611817921,-0.30077740328404834,0.3262798605745735,0.6594790082658913,1.2746436023599603,-0.06819945456246213,0.32204972192271664,0.6130417008055518
PAK,1.4794150166648463,0.012837624607490045,-1.0433458958926494,0.2856957168472407,0.2580697960827666,-0.8582362787120563,-0.06586606891749519,-0.8161977082602576,-0.5152829183083716,-0.2606892697828807,0.20740455869897242,0.3027128395731629,-0.06819945135648094,-0.5575429882801992,-0.8438055315999405
PAN,-0.23063139963507842,-0.17267747855347018,0.29800039478493795,0.1344516436509105,0.2580697960827666,0.8220965391670604,-0.17626547998076672,0.40466528275664143,0.6666048561136663,0.3396246317771253,0.0027875642173641004,-0.1577769425699707,-0.0681994545654914,-0.17773303003497207,-0.5316239817987637
PER,-0.023868293907460238,-0.19664125330424018,0.6990574802982861,0.0024485255753965594,0.2580697960827666,0.5612897543744373,-0.09635411741625356,-0.4207396703107533,-0.596388189758935,0.2731729155894486,0.3333828994696759,-0.32474756888952006,-0.06819945455037252,-0.4688848846848654,-0.635684498399156
PHL,0.5463606240606447,0.06057281469363923,-0.6066156137188684,-0.1803178646034802,0.2580697960827666,-0.551007574296151,-0.02283529177721195,-0.6371546296694551,0.37213354350067107,0.21263081419848737,0.8566624981678619,-0.2768329994894489,-0.06819945415720455,0.1976841340724055,-0.5316239817987637
PLW,-0.26187807353794124,-0.18764472932261766,0.8476318692567912,-0.8050012829797538,0.2580697960827666,-0.6303468551068508,-0.2122724448241309,-0.4005843531354578,-0.21075277222073585,0.26191663685078564,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,0.4950893041550505,-0.16741217369739056
PNG,-0.1889023266785414,-0.199257872687918,-2.079743892537505,0.4511001133944513,0.2580697960827666,-1.0713550915280348,-0.1990695700254716,-0.8669486421748269,-0.026671903768967165,0.343784753565523,0.7416387957250458,-0.6264137902421194,-0.06819945456502223,-0.7893066366219333,-0.635684498399156
POL,-0.0038741128004504727,-0.12863226584898615,-0.09811273515778869,-0.9218861452815041,0.8770976950058206,0.6692301528480817,0.1384982757274954,0.6493374709252924,-0.48691929269298784,0.18390703638591094,0.7942601834072186,0.6877991622141922,-0.06819945438557379,0.4735575504700372,0.5089811842051595
PRI,-0.2394478655317692,0.04671848818056891,1.326087431634352,-0.9743785913090435,0.2782994619471775,1.116946065016758,-0.16126879916610884,0.6908097885384876,-0.41944619347044376,0.20706469766345553,0.20740455869897242,-0.1577769425699707,-0.0681994544990736,-0.3627950998123309,-0.16741217369739056
PRK,-0.07612685722177188,-0.05757596636942606,0.02910888017242856,-0.47752296902397373,0.2580697960827666,-0.015186083856506384,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,0.7185558078198547,-0.1577769425699707,-0.0681994544990736,-1.4927608844569227,-0.16741217369739056
PRT,-0.1875757844129212,-0.13324990700681,0.22955218231581623,0.17236266834928063,0.6327229856419117,1.2000114511276065,-0.0870263049093542,0.6768386329905174,-0.10760779024865587,0.252650940066964,0.02900044878766565,-0.1760835601203861,-0.06819945456022854,1.0577270398151415,0.7171022174059442
PRY,-0.2138480461890487,-0.20320151079531984,0.026807383613690873,0.08474036714495882,0.2580697960827666,0.013229757852290492,-0.19376757855702315,-0.40112307364467426,0.2399909351641091,0.18133728826319853,0.08592544438436558,-0.40500613580953854,-0.06819945066390706,-0.4381266995240595,-0.9998963065005291
PSE,-0.22565690307749756,-0.14849458553518025,0.6419462693962789,0.81835408387343,0.7314438538378999,-1.2069633658215022,-0.2048404976278821,-0.8212573573948145,-1.3686520854201092,0.07905016315636539,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-1.209461482036655,-0.16741217369739056
PYF,-0.26002487980145184,-0.15718099088268522,-0.009888700406181021,-0.524981596425506,0.2580697960827666,1.4517465762392185,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,-1.0206886452738169,-0.1577769425699707,-0.0681994544990736,-0.022785419396623555,-0.16741217369739056
QAT,-0.24331521337586798,-0.048464038509866546,1.5698755856339643,-0.7221297274761118,0.2580697960827666,1.2123220089700468,-0.1200304546340363,3.626703242169382,-0.32036383675962543,0.3103737653542376,1.2531812819290669,-0.1577769425699707,-0.06819945448996138,1.274283612070353,0.8211627340063364
ROU,-0.1279021383762072,-0.15572647381606156,-0.33448495580146903,-0.6549019608176906,0.8123625172955434,0.40195243380494156,-0.06028805763813246,0.6206502699773087,-0.12699231088496427,0.601123846637991,0.2255970830649282,-0.14075866356091987,-0.06819945453095627,-0.056944553390632896,0.1447693761037864
RUS,0.7499440148938646,-0.20917134238152132,0.546007959142236,-0.8711465918848309,0.8932811807531871,-0.0696778005938967,0.6641524331444996,0.560743832114269,0.06298183760323856,0.20706469766345553,0.7835011636209006,1.4463881014573814,-0.06819944204447302,-0.6965101117195535,-0.16741217369739056
RWA,-0.16382048353731074,0.18419735733010004,-1.9020598341416335,0.6955015913203692,-0.8060107518573284,-0.8391048209279163,-0.20628146066793202,-0.9116670968223741,0.8003773947722668,0.2851022314133952,-1.0684195694167542,-0.27061297774856496,-0.06819945429220335,0.439427399187111,0.7171022174059442
SAU,-0.027958440681133952,-0.20472140529403834,0.9559726887440316,1.4084466749886364,0.2580697960827666,0.700836858211699,0.2505403218221895,1.1747705489876292,-0.6289155504806587,0.28924111490995,0.515699380212371,1.9027816803694373,-0.06819945418272522,0.8605223000563463,0.8211627340063364
SDN,0.09009346410867841,-0.19643624284162264,-1.1157151765729538,0.14548684561149547,0.2580697960827666,-1.043642612237772,-0.16501396528850223,-0.9353757313671754,-3.7042508624843653,-6.60061113215698,0.26726383241921353,-0.1577769425699707,-0.06819945438106083,-2.001447254421874,-1.4681686312022946
SEN,-0.13481073452801706,-0.1493051677076555,-0.5515501775357391,0.8146443633102224,-2.532005991575365,-0.7127809305591037,-0.19901792906940416,-0.8612190651696718,0.21932692014472713,0.07561448536778036,0.6925385417911225,-0.19532839623030618,-0.06819945419881944,0.11057477860402481,0.09273911780359023
SGP,-0.22036679698338088,5.4559526747602725,1.5974083037255289,2.3732293041237673,0.7314438538378999,1.2864735630645299,0.005038873095746191,4.083529798669003,-0.3381784634583627,0.25514686404449693,0.6553710188929336,0.2493800176082904,-0.06819945454161049,2.4300694922232444,2.1219191915112403
SLB,-0.2563740407889352,-0.19537526916049433,-1.5549174365320457,0.8199736867721467,0.2580697960827666,-0.45324019811984295,-0.2116864080106119,-0.9327741500051255,-0.01967096316325788,0.07830866312757186,0.9902699620597727,-0.1577769425699707,-0.0681994544990736,-0.7183261147033776,-0.011321398796802079
SLE,-0.20247545051541366,-0.1326979849069741,-0.7765427763056612,0.6934480524620423,-3.262701423820223,-1.6829990506857075,-0.2096142897997318,-0.9127027838452357,0.3982165559960363,-1.0646974039724295,0.6663256572208209,-0.5341414602575494,-0.06819945397124116,-1.1537662101435608,-0.5316239817987637
SLV,-0.21760889155740137,0.003425695327206393,0.5486504181541197,-0.3975983878444468,0.08409454617675115,-0.23224372621627745,-0.19764450141895404,-0.5768320443142168,0.048838108476248726,0.3311538242488515,0.7224681786512431,-0.26399988016198445,-0.06819945456488057,0.09072503316433297,-0.6877147566993521
SMR,-0.26176456330201525,0.19087077597288388,1.5051779601494517,-0.4953351941679666,0.8932811807531871,1.6818867595837352,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.31163887751528907,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,1.2786889072727856,-0.16741217369739056
SOM,-0.13283335005364075,-0.19503458141244218,-0.6222572662569553,1.2511412373562782,-2.8289773382984182,-2.1007963272952495,-0.2076383950054546,-0.9781805858118531,0.1609113549032653,0.20706469766345553,-2.4117320943739293,-0.1577769425699707,-0.06819945456529825,-2.004687874795289,-1.7803501810034714
SRB,-0.2154027205993205,-0.1582815761517903,-0.2304487872852008,-1.0830236357206326,0.2580697960827666,0.3476048205874436,-0.17712212119224108,0.004967906416632777,0.10229939820603601,0.13937492513098415,-0.16779180403116606,0.3220404439432961,-0.06819945425391571,0.04655498889215638,-0.42756346519837135
SSD,-0.18120688429761658,-0.20293484548285892,-1.7612849612988504,1.9000578579792917,0.2580697960827666,-2.2694626352598433,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.2543255378874621,0.26726383241921353,1.5927646338201196,-0.06819945437675873,-2.36346369245775,7.11682398833007
STP,-0.26037841285944313,-0.04524157839340754,0.5916116872505548,0.5687477720760661,0.38753953414291464,-0.5671849099224456,-0.21210023892840754,-0.8121001394286588,-0.4498341350407169,-0.6941363503550085,-0.5159928080247254,-0.1577769425699707,-0.0681994544990736,-0.8925430419704062,0.09273911780359023
SUR,-0.2575780176104452,-0.2127290391047194,0.16583482388409918,-0.11470137028131294,0.4886878634649691,-0.016733481177281857,-0.21089641093205047,-0.2702841508954858,-0.10549700176176145,-0.44143081188134486,-0.15507659882915414,-0.1577769425699707,-0.0681994544990736,-0.9594129432273906,-0.16741217369739056
SVK,-0.223820778443615,-0.13392299114851353,-0.3619750535863902,-0.7494697310574464,0.2580697960827666,0.6002663254698176,-0.15476174576914378,0.5428546223454372,-0.28999008159598827,0.2354928426634338,0.25396177159249333,0.009595163841815137,-0.06819945456217266,0.27551021128052394,0.30086015100437485
SVN,-0.2470834394073017,-0.139763332547321,-0.2741346015945718,-0.4413196621080767,0.2580697960827666,1.1574666023967248,-0.18240987736036923,0.9162304426581114,-0.1733336504081949,0.27528733770034947,0.6211377741182859,-0.24428771680811787,-0.06819945456436047,1.1111215007659179,0.8731929923065326
SWE,-0.18786806992837632,-0.19693307006580402,1.1174184103088096,-0.3930652369467733,0.2580697960827666,1.3448011782600875,0.04126119887969616,1.395144311415681,-0.5583351350945938,0.23156317581422345,-0.3904057043371609,-0.19321851802402193,-0.06819945444001195,1.6911397755865922,1.9137981583104557
SWZ,-0.2533450771692503,-0.16433989561494664,-1.608064958916227,-0.09436329217540088,0.14454215585027722,-1.3542474562626434,-0.21046810271360739,-0.6278799603066652,0.2877781694707991,0.20706469766345553,-5.451448611821075,-0.1577769425699707,-0.0681994545638096,-0.8745086648414148,-0.16741217369739056
SXM,-0.2617020211531808,0.6797834858902146,1.5974083037255289,0.21530705131334651,0.2580697960827666,0.3687091241796686,-0.21168881137883205,0.7670480987934081,0.09475731051959492,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-0.022785419396623555,-0.16741217369739056
SYC,-0.2611600876992687,-0.027275763642349057,-0.15769592384510667,-0.7465130566945724,0.2580697960827666,0.17001438749793904,-0.2114660677421326,0.14805358539462105,-0.006651830622693409,0.3583903523326461,0.26726383241921353,-0.10602393452743758,-0.0681994545648785,0.6833487864442228,1.4975560919088864
SYR,-0.095993301495382,-0.1279082942817306,-0.2178331765187873,2.4112640973057364,0.4077692000073255,-0.22928960405843207,-0.19330355222309786,-0.31752615172273924,-0.041116862832377206,0.20706469766345553,-1.2577783176559483,-0.1577769425699707,-0.0681994544990736,-1.8065219215686112,-0.16741217369739056
TCA,-0.26167775432099155,-0.1806711550710112,1.3522136796066881,-0.21017013392271536,0.2580697960827666,0.598989980007891,-0.2117866912397758,-0.13939050630334404,-0.3183243544695445,0.20706469766345553,0.26726383241921353,-0.1577769425699707,-0.0681994544990736,-0.022785419396623555,-0.16741217369739056
